https://www.nytimes.com/,OK
https://www.nytimes.com/2017/02/11/us/raymond-smullyan-dead-puzzle-creator.html,OK
https://www.nytimes.com/2017/02/09/insider/good-bad-and-mad-andrew-rosenthal-on-the-news.html,OK
https://static01.nyt.com/images/2017/02/04/nyregion/04lead/04lead-thumbstandard.jpg,OK
https://www.nytimes.com/2017/02/10/realestate/barbara-barries-loft-in-the-sky.html,OK
https://www.nytimes.com/2017/02/09/business/trump-japan-american-cars.html,OK
http://eedition.nytimes.com/cgi-bin/signup.cgi?cc=37fyy,N_OK
https://static01.nyt.com/images/2017/02/10/automobiles/autoreviews/10driven1/10driven1-thumbstandard.jpg,OK
http://www.nytimes.com/pages/arts/index.html,OK
https://www.nytimes.com/2017/02/09/theater/big-river-review-encores.html,OK
https://www.nytimes.com/2017/02/11/us/politics/jared-kushner-israel.html,OK
https://static01.nyt.com/images/2017/02/15/dining/15kitch1/15kitch1-thumbstandard-v2.jpg,OK
https://www.nytimes.com/marketing/tools-and-services/,OK
http://www.nytimes.com/pages/automobiles/index.html,OK
https://www.nytimes.com/2017/02/11/fashion/calvin-klein-fendi-and-w-magazine-hold-parties-for-fashion-week.html,OK
https://www.nytimes.com/section/books/review,OK
https://www.nytimes.com/2017/02/10/opinion/sunday/microbes-a-love-story.html,OK
http://www.nytimes.com/section/magazine,OK
https://www.nytimes.com/2017/02/10/insider/arent-we-off-sugar-now-not-quite-welcome-yotam-ottolenghi.html,OK
https://cooking.nytimes.com/68861692-nyt-cooking/4448474-16-marvelous-rubs-and-marinades-you-should-save,N_OK
https://www.nytimes.com/2017/02/03/education/edlife/accuplacer-placement-test-math-algebra.html,OK
http://www.nytimes.com/section/movies,OK
https://www.nytimes.com/2017/02/10/movies/before-fifty-shades-darker-10-kinky-films.html,OK
https://www.nytimes.com/2017/02/09/insider/1941-on-a-day-of-infamy-the-times-is-on-the-air.html,OK
https://www.nytimes.com/2017/02/10/sports/basketball/oakley-dolan-knicks-madison-square-garden.html,OK
http://www.nytimes.com/subscriptions/multiproduct/lp5558.html?campaignid=37wxw,OK
http://www.nytimes.com/membercenter/sitehelp.html,OK
https://www.nytimes.com/2017/02/09/travel/salinas-valley-california-wine-tourism.html,OK
http://www.nytimes.com/pages/world/index.html,OK
https://www.nytimes.com/2017/02/11/sports/westminster-kennel-club-show-cats-and-dogs.html,OK
https://www.nytimes.com/membercenter,OK
https://www.nytimes.com/2017/02/10/business/china-computer-chips-globalfoundries-investment.html,OK
https://www.nytimes.com/2017/02/09/movies/in-the-ring-movies-the-medium-is-the-monster.html,OK
https://www.nytimes.com/2017/02/10/opinion/sunday/what-were-fighting-for.html,OK
https://www.nytimes.com/pages/health/index.html,OK
http://www.nytimes.com/pages/business/index.html,OK
http://www.nytimes.com/section/insider,OK
https://static01.nyt.com/images/2017/02/12/arts/12starwarswomen1/12starwarswomen1-thumbstandard-v2.jpg,OK
https://www.nytimes.com/interactive/2017/02/11/us/politics/sean-spicer-white-house-press-briefing.html,OK
https://static01.nyt.com/images/2017/02/11/business/11fordai/11fordai-thumbstandard.jpg,OK
http://www.nytimes.com/section/travel,OK
https://static01.nyt.com/images/2017/02/10/arts/10sunset1/10sunset1-mediumsquare149.jpg,OK
http://www.nytimes.com/giftleftnav,OK
http://www.nytimes.com/ref/membercenter/help/infoservdirectory.html,OK
https://www.nytimes.com/2017/02/10/arts/television/the-walking-dead-is-back-7-questions-for-the-second-half-premiere.html,OK
https://www.nytimes.com/store/?action=click&contentcollection=nyt%20store&contentplacement=2&module=sectionsnav&pgtype=homepage&region=topbar&t=qry542&utm_campaign=nyt-hp&utm_content=hp_browsetree&utm_medium=hpb&utm_source=nytimes&version=browsetree,OK
https://static01.nyt.com/images/2017/02/10/arts/10pettibon3/10pettibon3-mediumsquare149.jpg,OK
https://www.nytimes.com/2017/02/09/arts/television/donald-trump-saturday-night-live-alec-baldwin.html,OK
https://static01.nyt.com/images/2017/02/11/fashion/11scene2/11scene2-thumbstandard.jpg,OK
https://static01.nyt.com/images/2017/02/12/us/12smullyan-obit/12smullyan-obit-thumbstandard.jpg,OK
https://www.nytimes.com/2017/02/11/world/middleeast/turkey-us-relations.html,OK
https://www.nytimes.com/section/fashion,OK
https://static01.nyt.com/images/2017/02/07/us/07wwr1/07wwr1-thumbstandard.jpg,OK
https://static01.nyt.com/images/2017/02/10/arts/10bigriver/10bigriver-mediumsquare149.jpg,OK
https://static01.nyt.com/images/icons/ios-iphone-114x144.png,OK
https://static01.nyt.com/images/2017/02/12/us/12trumpabesub3/12trumpabesub3-thumbstandard.jpg,OK
https://www.nytimes.com/2017/02/11/sports/baseball/spring-training-major-league-teams.html,OK
https://www.nytimes.com/2017/02/11/opinion/sunday/judge-jury-executioner-president.html?hp&target=comments,OK
http://www.nytimes.com/section/obituaries,OK
https://static01.nyt.com/images/2017/02/12/fashion/12ecounters1-web/12ecounters1-web-thumbstandard.jpg,OK
http://www.nytimes.com/video?src=vidm,OK
http://www.nytimes.com/section/education,OK
https://www.nytimes.com/2017/02/09/arts/design/raymond-pettibon-new-museum.html,OK
https://typeface.nyt.com/css/zam5nzz.css,N_OK
https://www.nytimes.com/2017/02/04/opinion/sunday/how-to-pick-a-preschool-in-less-than-an-hour.html,OK
https://static01.nyt.com/images/2017/02/12/realestate/12bodegas1/12bodegas1-thumbstandard-v2.jpg,OK
https://www.nytimes.com/pages/technology/index.html,OK
http://www.nytimes.com/column/on-the-market,OK
https://www.nytimes.com/video/opinion,OK
https://www.nytimes.com/2017/02/11/us/apollo-star-tommy-hunt.html?hp&target=comments,OK
https://static01.nyt.com/images/icons/ios-default-homescreen-57x57.png,OK
https://www.nytimes.com/pages/magazine/index.html,OK
https://www.nytimes.com/2017/02/10/dining/turkish-savory-pastry-borek-recipe.html,OK
https://www.nytimes.com/2017/02/11/us/state-republican-leaders-move-swiftly.html?hp&target=comments,OK
https://static01.nyt.com/images/2017/02/10/t-magazine/10tmag-plastics01/10tmag-plastics01-mediumsquare149.jpg,OK
https://www.nytimes.com/2017/02/10/opinion/an-anti-consumer-agenda-at-the-fcc.html,OK
https://www.nytimes.com/2017/02/10/opinion/democratic-party-sugar-high.html,OK
https://www.nytimes.com/2017/02/11/opinion/sunday/judge-jury-executioner-president.html,OK
http://www.nytimes.com/section/nyregion,OK
http://cn.nytimes.com/,N_OK
https://www.nytimes.com/pages/arts/dance/index.html,OK
https://www.nytimes.com/2017/02/11/us/yale-protests-john-calhoun-grace-murray-hopper.html,OK
http://www.nytimes.com/content/help/rights/copyright/copyright-notice.html,OK
https://www.nytimes.com/2017/02/11/opinion/sunday/husbands-are-deadlier-than-terrorists.html,OK
https://www.nytimes.com/2017/02/11/us/politics/trump-transgender-students-injunction.html,OK
https://www.nytimes.com/2017/02/11/upshot/more-women-in-their-60s-and-70s-are-having-way-too-much-fun-to-retire.html,OK
https://www.nytimes.com/2017/02/10/nyregion/de-blasio-and-stringer-trade-barbs-over-police-body-camera-deal.html,OK
https://www.nytimes.com/2017/02/09/dining/dek-sen-review-thai-food-elmhurst-queens.html,OK
https://www.nytimes.com/pages/fashion/index.html,OK
https://www.nytimes.com/2017/02/10/science/amazon-earthworks-geoglyphs-brazil.html,OK
http://www.nytimes.com/corporateleftnav,OK
https://www.nytimes.com/seeallnav,OK
https://www.nytimes.com/pages/automobiles/index.html,OK
http://www.nytimes.com/section/fashion,OK
https://static01.nyt.com/images/2016/10/18/world/17iraq-web5/17iraq-web1-1476690236870-mediumflexible177.jpg,OK
https://static01.nyt.com/images/2017/02/11/opinion/11collinsweb/11collinsweb-thumbstandard.jpg,OK
https://www.nytimes.com/2017/02/09/theater/sunset-boulevard-review.html,OK
https://www.nytimes.com/pages/national/index.html,OK
http://nyt.qualtrics.com/se/?sid=sv_71wmguzc5cuhhs1,N_OK
https://static01.nyt.com/images/2017/02/11/opinion/11fordweb/11fordweb-mediumsquare149.jpg,OK
